"","Longitude","Latitude","mes","ndvi_mean","ndvi_sd","ndvi_max","ndvi_min","ndvi_cv","ndvi_obs"
"1019",625363.46,7958255.29,"Nov",0.575827777777778,0.130595969334238,0.7674,0.2937,22.6796925008083,36
"1020",625363.46,7958255.29,"Dec",0.665125,0.125175689353517,0.8224,0.2903,18.8198743624908,40
"1021",625405.08,7959660.32,"Jan",0.751673170731707,0.13540747029686,0.9499,0.3757,18.0141417266562,41
"1022",625405.08,7959660.32,"Feb",0.766476744186046,0.103350356133672,0.9277,0.3568,13.4838215141705,43
"1023",625405.08,7959660.32,"Mar",0.654156818181818,0.180436294752633,0.9258,0.2748,27.583033568945,44
"1024",625405.08,7959660.32,"Apr",0.659441860465116,0.181124474737229,0.8525,0.2986,27.4663295729329,43
"1025",625405.08,7959660.32,"May",0.637136363636364,0.161751214496586,0.8307,0.2695,25.3872206529563,44
"1026",625405.08,7959660.32,"Jun",0.594281818181818,0.144775557285458,0.7912,0.2462,24.361431370792,44
"1027",625405.08,7959660.32,"Jul",0.50406976744186,0.155312141209525,0.7111,0.1568,30.8116358570223,43
"1028",625405.08,7959660.32,"Aug",0.442304761904762,0.12727401771975,0.6349,0.1106,28.7751859536062,42
"1029",625405.08,7959660.32,"Sep",0.391133333333333,0.141930435840542,0.7123,0.1169,36.2869701313811,42
"1030",625405.08,7959660.32,"Oct",0.429474074074074,0.139524375021253,0.7538,0.2196,32.4872637124979,27
"1031",625405.08,7959660.32,"Nov",0.452905555555556,0.151083443253709,0.8238,0.2098,33.358708322397,36
"1032",625405.08,7959660.32,"Dec",0.574546341463415,0.168572067819021,0.9549,0.2646,29.34002980328,41
"1033",625410.45,7959415.4,"Jan",0.717307142857143,0.201593242231948,0.9438,0.0823,28.1041732595847,42
"1034",625410.45,7959415.4,"Feb",0.789574418604651,0.12917603546918,0.9344,0.3552,16.3602103139894,43
"1035",625410.45,7959415.4,"Mar",0.643443181818182,0.238386386958893,0.9201,0.2149,37.0485528007745,44
"1036",625410.45,7959415.4,"Apr",0.614041860465116,0.261213951928626,0.8699,0.1513,42.5400886725809,43
"1037",625410.45,7959415.4,"May",0.598104545454545,0.226160241560225,0.8396,0.1707,37.8128277537748,44
"1038",625410.45,7959415.4,"Jun",0.558490909090909,0.216701246300042,0.8182,0.1397,38.8012128349198,44
"1039",625410.45,7959415.4,"Jul",0.475995348837209,0.207984172879399,0.7605,0.0965,43.6945809213211,43
"1040",625410.45,7959415.4,"Aug",0.38692619047619,0.16829153864724,0.64,0.0962,43.4944810637201,42
"1041",625410.45,7959415.4,"Sep",0.312264285714286,0.154945938363453,0.6955,0.1074,49.6201280300191,42
"1042",625410.45,7959415.4,"Oct",0.328914814814815,0.191661624311228,0.7692,0.1088,58.2709004515765,27
"1043",625410.45,7959415.4,"Nov",0.362608333333333,0.189917165966037,0.8411,0.1068,52.3752899499563,36
"1044",625410.45,7959415.4,"Dec",0.5177,0.192944996048097,0.9034,0.1715,37.2696534765495,41
"1045",625414.44,7959172,"Jan",0.706409523809524,0.198664569379135,0.9437,0.106,28.123144250346,42
"1046",625414.44,7959172,"Feb",0.785081395348837,0.125961780401105,0.9458,0.4305,16.0444230556675,43
"1047",625414.44,7959172,"Mar",0.635193181818182,0.231358724181209,0.9184,0.1875,36.4233639156778,44
"1048",625414.44,7959172,"Apr",0.607486046511628,0.260323087336994,0.8704,0.1119,42.8525212771305,43
"1049",625414.44,7959172,"May",0.591756818181818,0.224082668920581,0.8314,0.1707,37.8673573393001,44
"1050",625414.44,7959172,"Jun",0.552009090909091,0.221204376526558,0.8297,0.125,40.0725966600045,44
"1051",625414.44,7959172,"Jul",0.466158139534884,0.209151401339246,0.7594,0.0933,44.8670490979586,43
"1052",625414.44,7959172,"Aug",0.372616666666667,0.171576423868905,0.64,0.0985,46.0463632514842,42
"1053",625414.44,7959172,"Sep",0.303704761904762,0.15335061365537,0.6812,0.1114,50.493318805274,42
"1054",625414.44,7959172,"Oct",0.316707407407407,0.181085702034925,0.7692,0.1021,57.1776023545855,27
"1055",625414.44,7959172,"Nov",0.334561111111111,0.175081150617613,0.8145,0.1045,52.3315904936324,36
"1056",625414.44,7959172,"Dec",0.496053658536585,0.202694472171247,0.8999,0.0773,40.8614005124403,41
"1057",625419.46,7958927.64,"Jan",0.724452380952381,0.16646890171469,0.9539,0.2956,22.978584388921,42
"1058",625419.46,7958927.64,"Feb",0.786,0.106009177500279,0.9405,0.4861,13.4871727099592,43
"1059",625419.46,7958927.64,"Mar",0.644865909090909,0.208107393947052,0.9184,0.194,32.2714212386306,44
"1060",625419.46,7958927.64,"Apr",0.615893023255814,0.232254691269806,0.8602,0.1653,37.71023254039,43
"1061",625419.46,7958927.64,"May",0.597186363636364,0.214797945716768,0.8183,0.1634,35.9683272753968,44
"1062",625419.46,7958927.64,"Jun",0.553377272727273,0.210795477714649,0.7988,0.1388,38.0925433883039,44
"1063",625419.46,7958927.64,"Jul",0.465476744186047,0.196541069059987,0.7484,0.1208,42.2236065528187,43
"1064",625419.46,7958927.64,"Aug",0.368514285714286,0.162555388791289,0.6318,0.1009,44.1110141703761,42
"1065",625419.46,7958927.64,"Sep",0.306652380952381,0.145329462942209,0.6773,0.1291,47.392249977272,42
"1066",625419.46,7958927.64,"Oct",0.327881481481481,0.192051828014926,0.7579,0.1025,58.5735513781289,27
"1067",625419.46,7958927.64,"Nov",0.352716666666667,0.16355739490641,0.788,0.1173,46.3707588450816,36
"1068",625419.46,7958927.64,"Dec",0.504417073170732,0.189991550999563,0.8953,0.0603,37.6655670683962,41
"1069",625605.15,7958213.77,"Jan",0.771253658536585,0.141778893170953,0.9414,0.3364,18.3829135332688,41
"1070",625605.15,7958213.77,"Feb",0.743053488372093,0.12404801364763,0.9068,0.3438,16.694358560835,43
"1071",625605.15,7958213.77,"Mar",0.600188636363636,0.159735236193578,0.8533,0.2534,26.6141720312078,44
"1072",625605.15,7958213.77,"Apr",0.620939534883721,0.192605593969516,0.8499,0.2338,31.0184137342106,43
"1073",625605.15,7958213.77,"May",0.564593181818182,0.170622464233959,0.8089,0.2709,30.2204259152575,44
"1074",625605.15,7958213.77,"Jun",0.465584090909091,0.157929747324093,0.7468,0.1977,33.9207783100412,44
"1075",625605.15,7958213.77,"Jul",0.346018181818182,0.101830199003908,0.5877,0.1364,29.4291468930426,44
"1076",625605.15,7958213.77,"Aug",0.302138095238095,0.0881867667534633,0.5516,0.132,29.1875695727707,42
"1077",625605.15,7958213.77,"Sep",0.302842857142857,0.114350102419477,0.6515,0.1466,37.7588903691844,42
"1078",625605.15,7958213.77,"Oct",0.375559259259259,0.165498148396008,0.7028,0.1506,44.0671197196499,27
"1079",625605.15,7958213.77,"Nov",0.466661111111111,0.14134377398543,0.7534,0.1942,30.2883121434511,36
"1080",625605.15,7958213.77,"Dec",0.615658536585366,0.181665948894681,0.8733,0.2529,29.5075822228109,41
"1081",625650.2,7959664.78,"Jan",0.751673170731707,0.13540747029686,0.9499,0.3757,18.0141417266562,41
"1082",625650.2,7959664.78,"Feb",0.766476744186046,0.103350356133672,0.9277,0.3568,13.4838215141705,43
"1083",625650.2,7959664.78,"Mar",0.654156818181818,0.180436294752633,0.9258,0.2748,27.583033568945,44
"1084",625650.2,7959664.78,"Apr",0.659441860465116,0.181124474737229,0.8525,0.2986,27.4663295729329,43
"1085",625650.2,7959664.78,"May",0.637136363636364,0.161751214496586,0.8307,0.2695,25.3872206529563,44
"1086",625650.2,7959664.78,"Jun",0.594281818181818,0.144775557285458,0.7912,0.2462,24.361431370792,44
"1087",625650.2,7959664.78,"Jul",0.50406976744186,0.155312141209525,0.7111,0.1568,30.8116358570223,43
"1088",625650.2,7959664.78,"Aug",0.442304761904762,0.12727401771975,0.6349,0.1106,28.7751859536062,42
"1089",625650.2,7959664.78,"Sep",0.391133333333333,0.141930435840542,0.7123,0.1169,36.2869701313811,42
"1090",625650.2,7959664.78,"Oct",0.429474074074074,0.139524375021253,0.7538,0.2196,32.4872637124979,27
"1091",625650.2,7959664.78,"Nov",0.452905555555556,0.151083443253709,0.8238,0.2098,33.358708322397,36
"1092",625650.2,7959664.78,"Dec",0.574546341463415,0.168572067819021,0.9549,0.2646,29.34002980328,41
"1093",625655.1,7959420.18,"Jan",0.719297619047619,0.195292231918864,0.9551,0.0924,27.1504071120712,42
"1094",625655.1,7959420.18,"Feb",0.791723255813954,0.111110517347989,0.9366,0.3859,14.0340095522088,43
"1095",625655.1,7959420.18,"Mar",0.644802272727273,0.225236500500042,0.9277,0.2588,34.9310959385077,44
"1096",625655.1,7959420.18,"Apr",0.623595348837209,0.247534979686362,0.857,0.1437,39.6948085241383,43
"1097",625655.1,7959420.18,"May",0.595852272727273,0.23060429259265,0.8229,0.1729,38.7015881532434,44
"1098",625655.1,7959420.18,"Jun",0.553729545454545,0.21203712441462,0.8083,0.1397,38.292543021262,44
"1099",625655.1,7959420.18,"Jul",0.471355813953488,0.200391875966788,0.7433,0.105,42.513928975651,43
"1100",625655.1,7959420.18,"Aug",0.378314285714286,0.164756524829421,0.6425,0.0902,43.5501727137658,42
"1101",625655.1,7959420.18,"Sep",0.309445238095238,0.155655641193333,0.6958,0.1169,50.3015144622866,42
"1102",625655.1,7959420.18,"Oct",0.321992592592593,0.190337861397783,0.7723,0.107,59.1124969258567,27
"1103",625655.1,7959420.18,"Nov",0.353938888888889,0.177959798474307,0.8238,0.0992,50.2798093289413,36
"1104",625655.1,7959420.18,"Dec",0.531029268292683,0.187743691297341,0.8942,0.1715,35.354678641529,41
"1105",625664.33,7958933.74,"Jan",0.717304761904762,0.18053676735506,0.9382,0.2483,25.1687674393315,42
"1106",625664.33,7958933.74,"Feb",0.790055813953488,0.0953838094036169,0.9277,0.4861,12.0730469568106,43
"1107",625664.33,7958933.74,"Mar",0.635793181818182,0.209906121206298,0.8864,0.1748,33.0148430667388,44
"1108",625664.33,7958933.74,"Apr",0.608811627906977,0.233559303379047,0.8447,0.2097,38.3631475932871,43
"1109",625664.33,7958933.74,"May",0.596736363636364,0.220010785243994,0.8214,0.1717,36.8690092729229,44
"1110",625664.33,7958933.74,"Jun",0.549156818181818,0.20776022785416,0.7935,0.1473,37.8325864262281,44
"1111",625664.33,7958933.74,"Jul",0.462011627906977,0.197026291706151,0.7342,0.115,42.6453101621548,43
"1112",625664.33,7958933.74,"Aug",0.370571428571429,0.160861677113485,0.63,0.1009,43.4090878872164,42
"1113",625664.33,7958933.74,"Sep",0.31382619047619,0.144602354768675,0.6497,0.1308,46.0772106207133,42
"1114",625664.33,7958933.74,"Oct",0.340914814814815,0.176730848606017,0.7292,0.1273,51.8401785214342,27
"1115",625664.33,7958933.74,"Nov",0.380802777777778,0.163548834971806,0.7738,0.1147,42.9484353885797,36
"1116",625664.33,7958933.74,"Dec",0.516653658536585,0.187837461782203,0.8723,0.0744,36.356553114179,41
"1117",625847.18,7958171.17,"Jan",0.758848780487805,0.154934610597425,0.9604,0.2435,20.4170599704765,41
"1118",625847.18,7958171.17,"Feb",0.74993023255814,0.143378044302605,0.8983,0.2088,19.1188510714548,43
"1119",625847.18,7958171.17,"Mar",0.631672727272727,0.188715761858368,0.9306,0.249,29.8755595596404,44
"1120",625847.18,7958171.17,"Apr",0.589625581395349,0.228042640220163,0.8719,0.1669,38.6758389418077,43
"1121",625847.18,7958171.17,"May",0.547279545454545,0.203704662616941,0.8072,0.189,37.221318485008,44
"1122",625847.18,7958171.17,"Jun",0.452365909090909,0.18290279912309,0.7527,0.1605,40.4324895946863,44
"1123",625847.18,7958171.17,"Jul",0.362218181818182,0.149325586637134,0.6629,0.1353,41.2253150539222,44
"1124",625847.18,7958171.17,"Aug",0.32522380952381,0.13220526872185,0.705,0.1036,40.650550436459,42
"1125",625847.18,7958171.17,"Sep",0.305880952380952,0.137518896684828,0.7495,0.1321,44.9583066923232,42
"1126",625847.18,7958171.17,"Oct",0.358459259259259,0.178448133510206,0.7003,0.1242,49.7819846749005,27
"1127",625847.18,7958171.17,"Nov",0.437416666666667,0.152153680768585,0.7357,0.1232,34.7846098156415,36
"1128",625847.18,7958171.17,"Dec",0.613531707317073,0.179801048994471,0.8836,0.2038,29.3059098413556,41
"1129",625895.68,7959669.48,"Jan",0.761007317073171,0.141415867904284,0.9489,0.37,18.5827211817317,41
"1130",625895.68,7959669.48,"Feb",0.775013953488372,0.0940056775929628,0.9299,0.4505,12.1295464642719,43
"1131",625895.68,7959669.48,"Mar",0.663720454545455,0.182152095378975,0.9287,0.2704,27.4440985103768,44
"1132",625895.68,7959669.48,"Apr",0.642479069767442,0.201288824185475,0.8397,0.2094,31.3300204874123,43
"1133",625895.68,7959669.48,"May",0.626475,0.170989455849265,0.8205,0.2105,27.2938993334555,44
"1134",625895.68,7959669.48,"Jun",0.580329545454545,0.167271376190943,0.806,0.2462,28.8235154492999,44
"1135",625895.68,7959669.48,"Jul",0.50123488372093,0.172735240405548,0.7357,0.1242,34.4619351157771,43
"1136",625895.68,7959669.48,"Aug",0.429464285714286,0.143168917497068,0.6612,0.1302,33.3366294379867,42
"1137",625895.68,7959669.48,"Sep",0.390902380952381,0.142549369262441,0.7266,0.1387,36.4667436701558,42
"1138",625895.68,7959669.48,"Oct",0.409103703703704,0.155905993572758,0.7538,0.1667,38.1091620929626,27
"1139",625895.68,7959669.48,"Nov",0.444983333333333,0.168787769529836,0.8074,0.1275,37.9312564957121,36
"1140",625895.68,7959669.48,"Dec",0.584826829268293,0.195423911055416,0.9324,0.1022,33.4156884183855,41
"1141",625899.71,7959424.79,"Jan",0.721514285714286,0.18499835671179,0.9489,0.0949,25.6402902027983,42
"1142",625899.71,7959424.79,"Feb",0.792890697674419,0.106135887324095,0.9304,0.4863,13.3859417994683,43
"1143",625899.71,7959424.79,"Mar",0.647386363636364,0.217571408850658,0.9279,0.2748,33.6076601349094,44
"1144",625899.71,7959424.79,"Apr",0.616851162790698,0.23959561603837,0.8508,0.1623,38.8417223620712,43
"1145",625899.71,7959424.79,"May",0.595772727272727,0.226515303003383,0.8193,0.16,38.02042165312,44
"1146",625899.71,7959424.79,"Jun",0.557022727272727,0.212124708672984,0.8013,0.1387,38.0818767865327,44
"1147",625899.71,7959424.79,"Jul",0.477053488372093,0.199258482939261,0.7431,0.0967,41.7685831455116,43
"1148",625899.71,7959424.79,"Aug",0.383659523809524,0.164894840191314,0.6502,0.123,42.9794726725406,42
"1149",625899.71,7959424.79,"Sep",0.321785714285714,0.160160300143826,0.7132,0.1088,49.772346326605,42
"1150",625899.71,7959424.79,"Oct",0.330537037037037,0.187121110818529,0.7826,0.1138,56.6112386363413,27
"1151",625899.71,7959424.79,"Nov",0.391302777777778,0.184544457649658,0.8074,0.1056,47.1615506278009,36
"1152",625899.71,7959424.79,"Dec",0.540475609756098,0.199488945533942,0.9314,0.2043,36.9098886116185,41
"1153",625905.39,7959181.44,"Jan",0.715636585365854,0.195220151454391,0.9551,0.0431,27.2792301911995,82
"1154",625905.39,7959181.44,"Feb",0.784632558139535,0.105766198805902,0.9368,0.5202,13.4797106886167,86
"1155",625905.39,7959181.44,"Mar",0.650589772727273,0.214403543159827,0.9279,0.2527,32.9552587740578,88
"1156",625905.39,7959181.44,"Apr",0.619226744186047,0.243233007833771,0.8544,0.1422,39.2801199427348,86
"1157",625905.39,7959181.44,"May",0.596802272727273,0.225832473244631,0.8259,0.1615,37.8404177672815,88
"1158",625905.39,7959181.44,"Jun",0.557268181818182,0.213151391099591,0.817,0.1311,38.2493381201396,88
"1159",625905.39,7959181.44,"Jul",0.468377906976744,0.200981634163079,0.7485,0.0967,42.9101439605388,86
"1160",625905.39,7959181.44,"Aug",0.372105952380952,0.162210434759497,0.6341,0.0902,43.5925396306025,84
"1161",625905.39,7959181.44,"Sep",0.310441666666667,0.150865905677804,0.6745,0.1149,48.597183263996,84
"1162",625905.39,7959181.44,"Oct",0.314803703703704,0.179671843388936,0.7667,0.0951,57.0742469910854,54
"1163",625905.39,7959181.44,"Nov",0.354113888888889,0.167791509048006,0.8101,0.1073,47.3834871528167,72
"1164",625905.39,7959181.44,"Dec",0.53092,0.190075943117215,0.8953,0.1715,35.80123994523,80
"1165",625909.93,7958937.99,"Jan",0.717304761904762,0.18053676735506,0.9382,0.2483,25.1687674393315,42
"1166",625909.93,7958937.99,"Feb",0.790055813953488,0.0953838094036169,0.9277,0.4861,12.0730469568106,43
"1167",625909.93,7958937.99,"Mar",0.635793181818182,0.209906121206298,0.8864,0.1748,33.0148430667388,44
"1168",625909.93,7958937.99,"Apr",0.608811627906977,0.233559303379047,0.8447,0.2097,38.3631475932871,43
"1169",625909.93,7958937.99,"May",0.596736363636364,0.220010785243994,0.8214,0.1717,36.8690092729229,44
"1170",625909.93,7958937.99,"Jun",0.549156818181818,0.20776022785416,0.7935,0.1473,37.8325864262281,44
"1171",625909.93,7958937.99,"Jul",0.462011627906977,0.197026291706151,0.7342,0.115,42.6453101621548,43
"1172",625909.93,7958937.99,"Aug",0.370571428571429,0.160861677113485,0.63,0.1009,43.4090878872164,42
"1173",625909.93,7958937.99,"Sep",0.31382619047619,0.144602354768675,0.6497,0.1308,46.0772106207133,42
"1174",625909.93,7958937.99,"Oct",0.340914814814815,0.176730848606017,0.7292,0.1273,51.8401785214342,27
"1175",625909.93,7958937.99,"Nov",0.380802777777778,0.163548834971806,0.7738,0.1147,42.9484353885797,36
"1176",625909.93,7958937.99,"Dec",0.516653658536585,0.187837461782203,0.8723,0.0744,36.356553114179,41
"1177",626089.19,7958130.05,"Jan",0.756278048780488,0.164035160121535,0.9458,0.2538,21.6897952262458,41
"1178",626089.19,7958130.05,"Feb",0.743504651162791,0.150064222685597,0.9133,0.1359,20.1833603126634,43
"1179",626089.19,7958130.05,"Mar",0.640345454545455,0.164748711332851,0.8878,0.249,25.7280988196905,44
"1180",626089.19,7958130.05,"Apr",0.596962790697674,0.212424210600321,0.8498,0.2349,35.5841626832485,43
"1181",626089.19,7958130.05,"May",0.531488636363636,0.205641771632024,0.8028,0.1885,38.6916591554984,44
"1182",626089.19,7958130.05,"Jun",0.441011363636364,0.181846713132701,0.73,0.1591,41.2340198296213,44
"1183",626089.19,7958130.05,"Jul",0.363622727272727,0.149297136008351,0.6283,0.119,41.0582520867497,44
"1184",626089.19,7958130.05,"Aug",0.32765,0.13130688918081,0.665,0.142,40.0753514972714,42
"1185",626089.19,7958130.05,"Sep",0.299297619047619,0.133700461513141,0.7442,0.1349,44.6714083254599,42
"1186",626089.19,7958130.05,"Oct",0.353422222222222,0.168449443073567,0.6868,0.1401,47.6623801453126,27
"1187",626089.19,7958130.05,"Nov",0.424744444444444,0.160855845747399,0.7565,0.1272,37.8712065222642,36
"1188",626089.19,7958130.05,"Dec",0.608931707317073,0.183905851509712,0.8902,0.2014,30.2013919294814,41
"1189",626131.06,7958370.27,"Jan",0.710454761904762,0.149968045705973,0.9458,0.2661,21.1087396055875,42
"1190",626131.06,7958370.27,"Feb",0.736258139534884,0.119477651292453,0.9279,0.2088,16.2276849486419,43
"1191",626131.06,7958370.27,"Mar",0.669652272727273,0.161006455870328,0.8405,0.1641,24.0432926800355,44
"1192",626131.06,7958370.27,"Apr",0.646874418604651,0.140668094824092,0.844,0.2814,21.7458119811758,43
"1193",626131.06,7958370.27,"May",0.564518181818182,0.163060879304044,0.7875,0.2576,28.8849650119085,44
"1194",626131.06,7958370.27,"Jun",0.485538636363636,0.146081029148781,0.7136,0.1591,30.0863861716199,44
"1195",626131.06,7958370.27,"Jul",0.41185,0.117189590973593,0.6586,0.1809,28.4544351034584,44
"1196",626131.06,7958370.27,"Aug",0.383571428571429,0.0948801484948101,0.6133,0.1717,24.7359791234142,42
"1197",626131.06,7958370.27,"Sep",0.385195238095238,0.11198459378443,0.6798,0.1882,29.072164634793,42
"1198",626131.06,7958370.27,"Oct",0.447544444444444,0.142354739277875,0.6966,0.1506,31.8079558454995,27
"1199",626131.06,7958370.27,"Nov",0.504361111111111,0.128980388936298,0.7454,0.2012,25.5730241874028,36
"1200",626131.06,7958370.27,"Dec",0.63682,0.122174715584711,0.8005,0.2926,19.1851254019521,40
"1201",626141.21,7959674.51,"Jan",0.752216666666667,0.154543824263172,0.9363,0.269,20.5451209886121,42
"1202",626141.21,7959674.51,"Feb",0.787539534883721,0.106196390709753,0.9576,0.4136,13.4845789964605,43
"1203",626141.21,7959674.51,"Mar",0.645520454545455,0.199891714382709,0.9287,0.1797,30.9659768292645,44
"1204",626141.21,7959674.51,"Apr",0.622879069767442,0.216990997792359,0.8584,0.1866,34.8367778473235,43
"1205",626141.21,7959674.51,"May",0.612795454545455,0.19950727789318,0.8252,0.2002,32.5569121659309,44
"1206",626141.21,7959674.51,"Jun",0.567720454545455,0.192193351746627,0.8071,0.1658,33.8535189648057,44
"1207",626141.21,7959674.51,"Jul",0.500095348837209,0.174169278568005,0.7288,0.1669,34.827214244838,43
"1208",626141.21,7959674.51,"Aug",0.412352380952381,0.156027038366784,0.6525,0.1404,37.838277544662,42
"1209",626141.21,7959674.51,"Sep",0.364721428571429,0.147900539314827,0.7142,0.1356,40.5516450991477,42
"1210",626141.21,7959674.51,"Oct",0.3872,0.174260298227857,0.8005,0.152,45.0052423109134,27
"1211",626141.21,7959674.51,"Nov",0.431491666666667,0.172110820403599,0.8322,0.1242,39.8874030947525,36
"1212",626141.21,7959674.51,"Dec",0.581026829268293,0.186226791875377,0.884,0.2043,32.0513240515759,41
"1213",626145.69,7959429.34,"Jan",0.739659523809524,0.17107820642023,0.9383,0.318,23.1293184111405,42
"1214",626145.69,7959429.34,"Feb",0.7947,0.106689313072161,0.9368,0.4863,13.4251054576772,43
"1215",626145.69,7959429.34,"Mar",0.651472727272727,0.204291926741915,0.9184,0.2477,31.3584772147172,44
"1216",626145.69,7959429.34,"Apr",0.628472093023256,0.222157686731939,0.8435,0.2001,35.3488546584865,43
"1217",626145.69,7959429.34,"May",0.601593181818182,0.218744448325807,0.8252,0.1835,36.3608589553326,44
"1218",626145.69,7959429.34,"Jun",0.563418181818182,0.208671985029501,0.8021,0.149,37.0367857771477,44
"1219",626145.69,7959429.34,"Jul",0.490051162790698,0.199560839717154,0.7442,0.1297,40.7224499949584,43
"1220",626145.69,7959429.34,"Aug",0.406192857142857,0.168811670780304,0.657,0.1326,41.5594877683762,42
"1221",626145.69,7959429.34,"Sep",0.337709523809524,0.159433703340114,0.6923,0.1387,47.2103071129371,42
"1222",626145.69,7959429.34,"Oct",0.357848148148148,0.179748365501011,0.7786,0.1208,50.2303467074518,27
"1223",626145.69,7959429.34,"Nov",0.403772222222222,0.183610546866554,0.8016,0.1242,45.4737935799607,36
"1224",626145.69,7959429.34,"Dec",0.545817073170732,0.199197265170031,0.9054,0.2043,36.4952426300747,41
"1225",626150.07,7959186.53,"Jan",0.719078571428571,0.168703108441752,0.9435,0.2247,23.4610117927161,42
"1226",626150.07,7959186.53,"Feb",0.773244186046512,0.0880012940985085,0.923,0.6148,11.3807896246135,43
"1227",626150.07,7959186.53,"Mar",0.644731818181818,0.187200158731705,0.9137,0.0969,29.0353529099309,44
"1228",626150.07,7959186.53,"Apr",0.645023255813953,0.17775041602953,0.8321,0.2756,27.5572104458819,43
"1229",626150.07,7959186.53,"May",0.596404545454545,0.193443090549091,0.8185,0.222,32.4348786446052,44
"1230",626150.07,7959186.53,"Jun",0.539465909090909,0.186878278931404,0.7952,0.1733,34.6413509699483,44
"1231",626150.07,7959186.53,"Jul",0.476132558139535,0.18110786278444,0.7472,0.1554,38.0372775791916,43
"1232",626150.07,7959186.53,"Aug",0.404609523809524,0.155150983599727,0.6347,0.1326,38.3458555643804,42
"1233",626150.07,7959186.53,"Sep",0.343647619047619,0.137031271556666,0.6426,0.142,39.8755189797132,42
"1234",626150.07,7959186.53,"Oct",0.366503703703704,0.165983869655322,0.7612,0.1208,45.288456290611,27
"1235",626150.07,7959186.53,"Nov",0.413944444444444,0.176620193707845,0.778,0.1238,42.6676081967684,36
"1236",626150.07,7959186.53,"Dec",0.540209756097561,0.176358009181435,0.9054,0.2377,32.6462095863342,41
"1237",626329.57,7958086.96,"Jan",0.756278048780488,0.164035160121535,0.9458,0.2538,21.6897952262458,41
"1238",626329.57,7958086.96,"Feb",0.743504651162791,0.150064222685597,0.9133,0.1359,20.1833603126634,43
"1239",626329.57,7958086.96,"Mar",0.640345454545455,0.164748711332851,0.8878,0.249,25.7280988196905,44
"1240",626329.57,7958086.96,"Apr",0.596962790697674,0.212424210600321,0.8498,0.2349,35.5841626832485,43
"1241",626329.57,7958086.96,"May",0.531488636363636,0.205641771632024,0.8028,0.1885,38.6916591554984,44
"1242",626329.57,7958086.96,"Jun",0.441011363636364,0.181846713132701,0.73,0.1591,41.2340198296213,44
"1243",626329.57,7958086.96,"Jul",0.363622727272727,0.149297136008351,0.6283,0.119,41.0582520867497,44
"1244",626329.57,7958086.96,"Aug",0.32765,0.13130688918081,0.665,0.142,40.0753514972714,42
"1245",626329.57,7958086.96,"Sep",0.299297619047619,0.133700461513141,0.7442,0.1349,44.6714083254599,42
"1246",626329.57,7958086.96,"Oct",0.353422222222222,0.168449443073567,0.6868,0.1401,47.6623801453126,27
"1247",626329.57,7958086.96,"Nov",0.424744444444444,0.160855845747399,0.7565,0.1272,37.8712065222642,36
"1248",626329.57,7958086.96,"Dec",0.608931707317073,0.183905851509712,0.8902,0.2014,30.2013919294814,41
"1249",626372.88,7958328.54,"Jan",0.730712195121951,0.158026159535569,0.9647,0.2692,21.626320265422,41
"1250",626372.88,7958328.54,"Feb",0.724986046511628,0.11505369674199,0.8891,0.2997,15.8697808455193,43
"1251",626372.88,7958328.54,"Mar",0.666343181818182,0.134376375965225,0.8284,0.3222,20.166241605199,44
"1252",626372.88,7958328.54,"Apr",0.632488372093023,0.150516560090817,0.8188,0.2876,23.7975220939998,43
"1253",626372.88,7958328.54,"May",0.561727272727273,0.162947032860284,0.783,0.2185,29.0082110610636,44
"1254",626372.88,7958328.54,"Jun",0.485634090909091,0.139056581997505,0.7089,0.1591,28.6340239700214,44
"1255",626372.88,7958328.54,"Jul",0.389729545454545,0.130355859235394,0.6519,0.1486,33.4477744260725,44
"1256",626372.88,7958328.54,"Aug",0.351959523809524,0.0989967948718021,0.5781,0.1344,28.1273237900441,42
"1257",626372.88,7958328.54,"Sep",0.366395238095238,0.125853683827168,0.7126,0.1824,34.3491592525704,42
"1258",626372.88,7958328.54,"Oct",0.426722222222222,0.13392329702923,0.7223,0.1977,31.3841862586401,27
"1259",626372.88,7958328.54,"Nov",0.486777777777778,0.141175277299657,0.7454,0.1726,29.0019971626777,36
"1260",626372.88,7958328.54,"Dec",0.636475,0.135210606377322,0.8975,0.2907,21.2436633610624,40
"1261",626381,7959922,"Jan",0.766971428571429,0.123779523279399,0.9259,0.2722,16.1387398106801,42
"1262",626381,7959922,"Feb",0.771032558139535,0.0915952060528909,0.9174,0.4742,11.8795510106481,43
"1263",626381,7959922,"Mar",0.666047727272727,0.142418467068553,0.8937,0.1797,21.3826218808245,44
"1264",626381,7959922,"Apr",0.663102325581395,0.147679044662938,0.8468,0.3511,22.27092847751,43
"1265",626381,7959922,"May",0.651820454545455,0.12256514277332,0.8152,0.3854,18.8035128260574,44
"1266",626381,7959922,"Jun",0.585106818181818,0.130013917676688,0.7861,0.2414,22.2205439479748,44
"1267",626381,7959922,"Jul",0.534733333333333,0.105843074514888,0.687,0.2457,19.7936182237044,42
"1268",626381,7959922,"Aug",0.461164285714286,0.0958731906915577,0.6639,0.2328,20.7893788962999,42
"1269",626381,7959922,"Sep",0.449814285714286,0.0975737259002787,0.7305,0.214,21.6920024550434,42
"1270",626381,7959922,"Oct",0.468751851851852,0.121346105038346,0.7512,0.2502,25.8870668049535,27
