"","Longitude","Latitude","mes","evi_mean","evi_sd","evi_max","evi_min","evi_cv","evi_obs"
"765",624396.97,7958423.97,"Sep",0.176416666666667,0.0754072097111593,0.4351,0.0473,42.7438127791172,42
"766",624396.97,7958423.97,"Oct",0.227133333333333,0.116265448932108,0.4695,0.0481,51.18819295514,27
"767",624396.97,7958423.97,"Nov",0.301358333333333,0.121085927871786,0.5222,0.0575,40.180049621476,36
"768",624396.97,7958423.97,"Dec",0.404853658536585,0.15946175105266,0.7136,0.0597,39.387504025297,41
"769",624400.55,7959165.4,"Jan",0.552788095238095,0.174664002465474,0.9993,0.2053,31.5969182350504,42
"770",624400.55,7959165.4,"Feb",0.594527906976744,0.154813007521642,0.9064,0.251,26.0396535982452,43
"771",624400.55,7959165.4,"Mar",0.434654545454545,0.192846730868753,0.8981,0.085,44.3678164384733,44
"772",624400.55,7959165.4,"Apr",0.349637209302326,0.162840479966856,0.5386,0.1207,46.5741275912229,43
"773",624400.55,7959165.4,"May",0.317740909090909,0.160186393345714,0.5442,0.0548,50.4141546658328,44
"774",624400.55,7959165.4,"Jun",0.258029545454545,0.145648700613793,0.522,0.0286,56.4465206328282,44
"775",624400.55,7959165.4,"Jul",0.208345454545455,0.117100994880975,0.4337,0.0228,56.205207421709,44
"776",624400.55,7959165.4,"Aug",0.175811904761905,0.0938828725447778,0.3687,0.0242,53.3996106076661,42
"777",624400.55,7959165.4,"Sep",0.155992857142857,0.0977021291748351,0.417,0.0396,62.6324377694808,42
"778",624400.55,7959165.4,"Oct",0.189092592592593,0.128085659216269,0.5148,0.0391,67.7370051677456,27
"779",624400.55,7959165.4,"Nov",0.276613888888889,0.159857703067943,0.7152,0.0379,57.7909170468861,36
"780",624400.55,7959165.4,"Dec",0.38594,0.163123842839004,0.7931,0.0679,42.2666328545899,40
"781",624433.39,7959406.52,"Jan",0.561026190476191,0.168689880072256,0.9913,0.2282,30.0680935998861,42
"782",624433.39,7959406.52,"Feb",0.566932558139535,0.162855323934394,0.9064,0.1858,28.7256961337386,43
"783",624433.39,7959406.52,"Mar",0.450915909090909,0.20027157949886,0.9226,0.0665,44.4143964453655,44
"784",624433.39,7959406.52,"Apr",0.365048837209302,0.18029605332301,0.6,0.0626,49.3895706397325,43
"785",624433.39,7959406.52,"May",0.305079545454545,0.162477949243847,0.5932,0.052,53.2575689405095,44
"786",624433.39,7959406.52,"Jun",0.248177272727273,0.142539593624117,0.4928,0.0358,57.4345878080292,44
"787",624433.39,7959406.52,"Jul",0.195186363636364,0.109492171517779,0.4223,0.0228,56.0962197757651,44
"788",624433.39,7959406.52,"Aug",0.166052380952381,0.0822931886405663,0.349,0.0344,49.558571920848,42
"789",624433.39,7959406.52,"Sep",0.157807142857143,0.0931846276259339,0.4252,0.0455,59.0496893478964,42
"790",624433.39,7959406.52,"Oct",0.194111111111111,0.121638067590617,0.4912,0.0412,62.6641447232714,27
"791",624433.39,7959406.52,"Nov",0.299013888888889,0.161979401076235,0.6793,0.0441,54.171196421055,36
"792",624433.39,7959406.52,"Dec",0.4297025,0.157333453641034,0.7914,0.0867,36.6145073954734,40
"793",624439.88,7958663.8,"Jan",0.496614285714286,0.142558411770581,0.8052,0.0945,28.706063412078,42
"794",624439.88,7958663.8,"Feb",0.52613023255814,0.126632303361767,0.8444,0.2405,24.068623227762,43
"795",624439.88,7958663.8,"Mar",0.455588636363636,0.138150183219852,0.7746,0.1134,30.3234479952184,44
"796",624439.88,7958663.8,"Apr",0.34116976744186,0.148118928302136,0.5346,0.0833,43.4150216218607,43
"797",624439.88,7958663.8,"May",0.332172727272727,0.140318800417223,0.5716,0.0837,42.2427216012878,44
"798",624439.88,7958663.8,"Jun",0.274593181818182,0.114027910491405,0.4746,0.1191,41.5261259352417,44
"799",624439.88,7958663.8,"Jul",0.214720454545455,0.0927904505400016,0.4453,0.0925,43.2145371228984,44
"800",624439.88,7958663.8,"Aug",0.176171428571429,0.073400712051156,0.4083,0.0513,41.6643678525861,42
"801",624439.88,7958663.8,"Sep",0.170097619047619,0.0853405673359229,0.4414,0.0504,50.1715237483904,42
"802",624439.88,7958663.8,"Oct",0.223222222222222,0.110632671253649,0.4955,0.0545,49.5616745287626,27
"803",624439.88,7958663.8,"Nov",0.310322222222222,0.117342624361583,0.5356,0.1083,37.8131554747482,36
"804",624439.88,7958663.8,"Dec",0.369309523809524,0.154423988420736,0.6797,0.0597,41.8142448176838,42
"805",624467.33,7959650.53,"Jan",0.561509756097561,0.158137993228822,0.9934,0.1996,28.1630001102503,41
"806",624467.33,7959650.53,"Feb",0.535572093023256,0.115971070542001,0.7748,0.1819,21.6536806253954,43
"807",624467.33,7959650.53,"Mar",0.464340909090909,0.14540328411598,0.8421,0.0726,31.3139077925854,44
"808",624467.33,7959650.53,"Apr",0.375948837209302,0.131038844426436,0.5942,0.1323,34.8554993278202,43
"809",624467.33,7959650.53,"May",0.339702272727273,0.107503210311473,0.5628,0.1195,31.646302937096,44
"810",624467.33,7959650.53,"Jun",0.2898,0.110568040716597,0.4957,0.0665,38.1532231596262,44
"811",624467.33,7959650.53,"Jul",0.226390909090909,0.0982313567569802,0.4046,0.0296,43.3901507580124,44
"812",624467.33,7959650.53,"Aug",0.22217380952381,0.0776901728397181,0.3745,0.0566,34.9681958491117,42
"813",624467.33,7959650.53,"Sep",0.236911904761905,0.094038435842987,0.4263,0.0554,39.6934193482152,42
"814",624467.33,7959650.53,"Oct",0.281774074074074,0.129624714501852,0.5427,0.05,46.0030664381761,27
"815",624467.33,7959650.53,"Nov",0.393444444444444,0.143747136010117,0.6572,0.0814,36.5355612564545,36
"816",624467.33,7959650.53,"Dec",0.446551219512195,0.138046026965558,0.6846,0.1004,30.9138170345514,41
"817",624639.63,7958381.81,"Jan",0.56837380952381,0.17607986693893,0.9605,0.1471,30.979588430799,42
"818",624639.63,7958381.81,"Feb",0.558055813953488,0.148504287740448,0.903,0.2779,26.6110098716444,43
"819",624639.63,7958381.81,"Mar",0.429268181818182,0.154154748243185,0.699,0.0743,35.9110585812012,44
"820",624639.63,7958381.81,"Apr",0.353279069767442,0.170067777186654,0.6305,0.0749,48.1397828913575,43
"821",624639.63,7958381.81,"May",0.348481818181818,0.140108161329153,0.5923,0.1233,40.2053002535852,44
"822",624639.63,7958381.81,"Jun",0.272625,0.118424771774183,0.4927,0.1184,43.4387058318876,44
"823",624639.63,7958381.81,"Jul",0.221352272727273,0.10568166875572,0.4812,0.0853,47.7436565044578,44
"824",624639.63,7958381.81,"Aug",0.188883333333333,0.0888622060645957,0.4205,0.056,47.0460810365811,42
"825",624639.63,7958381.81,"Sep",0.173461904761905,0.0844748308666074,0.446,0.0562,48.699356197292,42
"826",624639.63,7958381.81,"Oct",0.225237037037037,0.116071533474797,0.4682,0.0511,51.5330582401999,27
"827",624639.63,7958381.81,"Nov",0.300077777777778,0.136972537625219,0.5652,0.0617,45.6456784769494,36
"828",624639.63,7958381.81,"Dec",0.389729268292683,0.173769416532229,0.7136,0.0644,44.5872123727001,41
"829",624669.52,7959645.26,"Jan",0.566290243902439,0.167351400957503,0.9934,0.1996,29.5522309909924,41
"830",624669.52,7959645.26,"Feb",0.558602325581395,0.117121571939206,0.8052,0.2635,20.966896587354,43
"831",624669.52,7959645.26,"Mar",0.463829545454545,0.142988827957707,0.8372,0.1827,30.827882647618,44
"832",624669.52,7959645.26,"Apr",0.396841860465116,0.133225448435132,0.5839,0.1719,33.571420182081,43
"833",624669.52,7959645.26,"May",0.3626,0.112158417863638,0.5441,0.1187,30.9317203153993,44
"834",624669.52,7959645.26,"Jun",0.306570454545455,0.117690102683089,0.551,0.0654,38.3892514552929,44
"835",624669.52,7959645.26,"Jul",0.269158139534884,0.0886123667402773,0.4443,0.0988,32.9220460853991,43
"836",624669.52,7959645.26,"Aug",0.232721428571429,0.07895419337545,0.3516,0.0611,33.9264819144992,42
"837",624669.52,7959645.26,"Sep",0.249880952380952,0.0824725889069942,0.4017,0.073,33.0047521114222,42
"838",624669.52,7959645.26,"Oct",0.277422222222222,0.126290039601562,0.5245,0.0888,45.522683291175,27
"839",624669.52,7959645.26,"Nov",0.3471,0.137273647455418,0.61,0.0583,39.5487316206908,36
"840",624669.52,7959645.26,"Dec",0.429248780487805,0.128073071178041,0.7111,0.1081,29.8365602885341,41
"841",624674.27,7959401.47,"Jan",0.559621428571429,0.176756385382591,0.9913,0.1971,31.5849923463091,42
"842",624674.27,7959401.47,"Feb",0.581860465116279,0.155573483080741,0.9181,0.2509,26.7372492904552,43
"843",624674.27,7959401.47,"Mar",0.453093181818182,0.197888144817743,0.9226,0.1019,43.6749332717066,44
"844",624674.27,7959401.47,"Apr",0.369746511627907,0.173156615523191,0.5686,0.1153,46.8311694844188,43
"845",624674.27,7959401.47,"May",0.324481818181818,0.166310388259811,0.564,0.0498,51.2541470556669,44
"846",624674.27,7959401.47,"Jun",0.271102272727273,0.153687389579122,0.4875,0.0286,56.6898196879857,44
"847",624674.27,7959401.47,"Jul",0.216493023255814,0.122239443784863,0.425,0.0295,56.463456395277,43
"848",624674.27,7959401.47,"Aug",0.18117380952381,0.0972185394833717,0.3601,0.0284,53.6603716281604,42
"849",624674.27,7959401.47,"Sep",0.159104761904762,0.0967771867704896,0.4169,0.0359,60.8260781210428,42
"850",624674.27,7959401.47,"Oct",0.183737037037037,0.126352106153181,0.5346,0.04,68.7679023188512,27
"851",624674.27,7959401.47,"Nov",0.267958333333333,0.157100718148763,0.7204,0.0416,58.6287861230029,36
"852",624674.27,7959401.47,"Dec",0.3841925,0.16238292411726,0.8273,0.0599,42.2660317724214,40
"853",624678.95,7959156.74,"Jan",0.525688095238095,0.166119313868634,0.9436,0.1936,31.6003568224986,42
"854",624678.95,7959156.74,"Feb",0.541627906976744,0.14505149221271,0.9774,0.3035,26.7806533497061,43
"855",624678.95,7959156.74,"Mar",0.391436363636364,0.155628565099218,0.795,0.1299,39.7583309975241,44
"856",624678.95,7959156.74,"Apr",0.3456,0.154667171078816,0.5593,0.0466,44.7532323723427,43
"857",624678.95,7959156.74,"May",0.304081818181818,0.130913243547596,0.561,0.1078,43.0519800001064,44
"858",624678.95,7959156.74,"Jun",0.274125,0.137778852336499,0.4903,0.0368,50.2613232417689,44
"859",624678.95,7959156.74,"Jul",0.230493023255814,0.120562207604817,0.4645,0.0362,52.3062285798606,43
"860",624678.95,7959156.74,"Aug",0.199909523809524,0.091826450330259,0.3601,0.0346,45.9340048339829,42
"861",624678.95,7959156.74,"Sep",0.18365,0.0936861112386697,0.3934,0.0405,51.0134011645356,42
"862",624678.95,7959156.74,"Oct",0.197988888888889,0.105669343976436,0.4034,0.0442,53.3713505689388,27
"863",624678.95,7959156.74,"Nov",0.245244444444444,0.12233568909111,0.546,0.0526,49.883164272381,36
"864",624678.95,7959156.74,"Dec",0.34720243902439,0.148972724832106,0.6885,0.067,42.9065893807391,41
"865",624680.86,7958621.88,"Jan",0.507266666666667,0.129328246903584,0.835,0.22,25.4951202990375,42
"866",624680.86,7958621.88,"Feb",0.529227906976744,0.1160590825021,0.8487,0.3612,21.9298871000769,43
"867",624680.86,7958621.88,"Mar",0.446506818181818,0.123643804606408,0.6378,0.1887,27.6913586918755,44
"868",624680.86,7958621.88,"Apr",0.349997674418605,0.128981284150568,0.522,0.091,36.8520403356463,43
"869",624680.86,7958621.88,"May",0.330131818181818,0.136206470789715,0.5175,0.1233,41.2582075668634,44
"870",624680.86,7958621.88,"Jun",0.27645,0.110484805858459,0.4871,0.1156,39.9655655121936,44
"871",624680.86,7958621.88,"Jul",0.217620454545455,0.0977094186970436,0.4737,0.091,44.8990049676764,44
"872",624680.86,7958621.88,"Aug",0.18592380952381,0.069957868190211,0.4231,0.0794,37.6271701668484,42
"873",624680.86,7958621.88,"Sep",0.181057142857143,0.0850601140165923,0.4763,0.0637,46.9797063370795,42
"874",624680.86,7958621.88,"Oct",0.239725925925926,0.112995672458294,0.4924,0.0481,47.1353576055052,27
"875",624680.86,7958621.88,"Nov",0.325177777777778,0.121780127656623,0.5711,0.1146,37.450322863036,36
"876",624680.86,7958621.88,"Dec",0.386807142857143,0.154778922420929,0.736,0.0597,40.0144943750671,42
"877",624683.88,7958911.4,"Jan",0.447480952380952,0.113449581018253,0.7809,0.1704,25.3529408156061,42
"878",624683.88,7958911.4,"Feb",0.475186046511628,0.087549187756683,0.7414,0.3264,18.4241916191326,43
"879",624683.88,7958911.4,"Mar",0.41365,0.0865479608938519,0.6574,0.2429,20.9229930844559,44
"880",624683.88,7958911.4,"Apr",0.36066511627907,0.078945698286622,0.4782,0.2213,21.8889198659115,43
"881",624683.88,7958911.4,"May",0.32685,0.0698588393967468,0.4934,0.2074,21.3733637438418,44
"882",624683.88,7958911.4,"Jun",0.273577272727273,0.0604182702370361,0.4187,0.1385,22.0845356175718,44
"883",624683.88,7958911.4,"Jul",0.245695348837209,0.0512672268538116,0.3626,0.1402,20.8661771972654,43
"884",624683.88,7958911.4,"Aug",0.221009523809524,0.0504611505215927,0.3384,0.0979,22.8321158526555,42
"885",624683.88,7958911.4,"Sep",0.22992619047619,0.0517794481290425,0.3647,0.1258,22.5200304592549,42
"886",624683.88,7958911.4,"Oct",0.259985185185185,0.0790887850831325,0.4078,0.1112,30.4204968551567,27
"887",624683.88,7958911.4,"Nov",0.319933333333333,0.0902033290484812,0.5997,0.1229,28.1944141639345,36
"888",624683.88,7958911.4,"Dec",0.379060975609756,0.0797488177907635,0.5158,0.2332,21.0385196372377,41
"889",624879.86,7958337.22,"Jan",0.548145238095238,0.148047056135641,0.9407,0.22,27.0087279513899,42
"890",624879.86,7958337.22,"Feb",0.566216279069767,0.125165688152093,0.9055,0.3156,22.1056322078423,43
"891",624879.86,7958337.22,"Mar",0.433281818181818,0.134300378833259,0.619,0.1456,30.9960799640345,44
"892",624879.86,7958337.22,"Apr",0.354862790697674,0.159785162347173,0.5711,0.0758,45.0273081697375,43
"893",624879.86,7958337.22,"May",0.351590909090909,0.129252120342793,0.5905,0.1375,36.7620768912921,44
"894",624879.86,7958337.22,"Jun",0.292259090909091,0.117335760163336,0.4978,0.1258,40.147856409994,44
"895",624879.86,7958337.22,"Jul",0.233988636363636,0.107104489767375,0.438,0.0792,45.7733723448547,44
"896",624879.86,7958337.22,"Aug",0.212083333333333,0.0928286460114829,0.451,0.056,43.76989202899,42
"897",624879.86,7958337.22,"Sep",0.197233333333333,0.0923532710122747,0.4352,0.0549,46.8243726612851,42
"898",624879.86,7958337.22,"Oct",0.251840740740741,0.111814744656092,0.4942,0.0901,44.3989897453489,27
"899",624879.86,7958337.22,"Nov",0.323855555555556,0.129030752579031,0.607,0.0835,39.8420685906364,36
"900",624879.86,7958337.22,"Dec",0.4051275,0.147566059935447,0.6935,0.1454,36.4245971787762,40
"901",624914.83,7959649.76,"Jan",0.579107142857143,0.164387391055333,0.9635,0.2932,28.3863518319416,42
"902",624914.83,7959649.76,"Feb",0.561839534883721,0.141666441130691,0.8643,0.2057,25.2147512474377,43
"903",624914.83,7959649.76,"Mar",0.435154545454545,0.156005328553219,0.6953,0.1064,35.850557045259,44
"904",624914.83,7959649.76,"Apr",0.394123255813953,0.178202263142608,0.6373,0.1008,45.2148561430561,43
"905",624914.83,7959649.76,"May",0.363170454545455,0.131532883110359,0.5999,0.1145,36.2179471000708,44
"906",624914.83,7959649.76,"Jun",0.3006,0.135468714314928,0.559,0.0924,45.0661058931896,44
"907",624914.83,7959649.76,"Jul",0.272083720930233,0.128172669864175,0.5497,0.0657,47.1078054306089,43
"908",624914.83,7959649.76,"Aug",0.23142619047619,0.0994210486118749,0.3793,0.0717,42.9601543400523,42
"909",624914.83,7959649.76,"Sep",0.191145238095238,0.0845833149734222,0.3969,0.0457,44.2508093930536,42
"910",624914.83,7959649.76,"Oct",0.206633333333333,0.110858655676774,0.5071,0.0599,53.6499382207327,27
"911",624914.83,7959649.76,"Nov",0.282211111111111,0.134615292652332,0.6327,0.0609,47.7002100031887,36
"912",624914.83,7959649.76,"Dec",0.407036585365854,0.141933210976321,0.7796,0.1081,34.8698903438245,41
"913",624919.88,7959406.05,"Jan",0.585786904761905,0.199803416507665,0.9409,0.1971,34.1085495226077,84
"914",624919.88,7959406.05,"Feb",0.604676744186047,0.160233705549054,0.9112,0.1694,26.4990686494391,86
"915",624919.88,7959406.05,"Mar",0.437625,0.219750104808208,0.9063,0.0894,50.2142484566028,88
"916",624919.88,7959406.05,"Apr",0.38056976744186,0.204603128645947,0.6262,0.0419,53.7623180162897,86
"917",624919.88,7959406.05,"May",0.3460875,0.195153485020169,0.649,0.047,56.3884812425091,88
"918",624919.88,7959406.05,"Jun",0.311645454545455,0.188359178722425,0.6117,0.0363,60.4402137028288,88
"919",624919.88,7959406.05,"Jul",0.26511511627907,0.171665367035399,0.5786,0.0217,64.7512557732458,86
"920",624919.88,7959406.05,"Aug",0.20945119047619,0.129939323647197,0.4329,0.021,62.0379971829131,84
"921",624919.88,7959406.05,"Sep",0.17244880952381,0.110610230135435,0.4019,0.0351,64.140906765821,84
"922",624919.88,7959406.05,"Oct",0.190759259259259,0.123222796406176,0.5595,0.0369,64.595971322527,54
"923",624919.88,7959406.05,"Nov",0.239976388888889,0.165064923200792,0.7196,0.0404,68.7838182602282,72
"924",624919.88,7959406.05,"Dec",0.363481707317073,0.172052870232013,0.8291,0.052,47.3346709802722,82
"925",624923.93,7959162.38,"Jan",0.580514285714286,0.207793230448465,0.9906,0.2053,35.7946799177886,42
"926",624923.93,7959162.38,"Feb",0.5928,0.163564271625502,0.8808,0.2501,27.5918137020077,43
"927",624923.93,7959162.38,"Mar",0.437397727272727,0.199809732156574,0.9028,0.1286,45.6814747077981,44
"928",624923.93,7959162.38,"Apr",0.359781395348837,0.183409347344253,0.5755,0.0459,50.9779965599451,43
"929",624923.93,7959162.38,"May",0.325272727272727,0.171279064230138,0.558,0.0465,52.6570627873538,44
"930",624923.93,7959162.38,"Jun",0.287684090909091,0.168160348371043,0.5342,0.031,58.4531274703621,44
"931",624923.93,7959162.38,"Jul",0.246502325581395,0.155052572479653,0.4839,0.0235,62.901058687357,43
"932",624923.93,7959162.38,"Aug",0.202371428571429,0.12403807496818,0.4038,0.0229,61.292286091858,42
"933",624923.93,7959162.38,"Sep",0.166754761904762,0.10332953017429,0.3819,0.0401,61.9649651943998,42
"934",624923.93,7959162.38,"Oct",0.184355555555556,0.121265846968657,0.552,0.0369,65.7782438957274,27
"935",624923.93,7959162.38,"Nov",0.234827777777778,0.156941994036215,0.7231,0.0379,66.8328063746925,36
"936",624923.93,7959162.38,"Dec",0.370473170731707,0.180609781053505,0.8152,0.0648,48.7511094789374,41
"937",624929.9,7958915.62,"Jan",0.464011904761905,0.139305730105354,0.7809,0.1378,30.0220163913327,42
"938",624929.9,7958915.62,"Feb",0.524883720930233,0.115749855353674,0.7414,0.3264,22.0524757652104,43
"939",624929.9,7958915.62,"Mar",0.417270454545455,0.113402812769237,0.6946,0.1749,27.1772926968362,44
"940",624929.9,7958915.62,"Apr",0.35453023255814,0.102816516032164,0.5092,0.1575,29.0007752767045,43
"941",624929.9,7958915.62,"May",0.316136363636364,0.0765335983094371,0.4804,0.1609,24.2090461942145,44
"942",624929.9,7958915.62,"Jun",0.278836363636364,0.0943989187238752,0.4525,0.0594,33.8545939607012,44
"943",624929.9,7958915.62,"Jul",0.252118604651163,0.085054991331418,0.4323,0.1106,33.7361026763979,43
"944",624929.9,7958915.62,"Aug",0.223766666666667,0.076954889119208,0.367,0.0643,34.3906848439779,42
"945",624929.9,7958915.62,"Sep",0.220685714285714,0.0713583453387013,0.3484,0.0726,32.3348276392354,42
"946",624929.9,7958915.62,"Oct",0.23417037037037,0.0938277054983672,0.4078,0.0755,40.0681372925049,27
"947",624929.9,7958915.62,"Nov",0.299136111111111,0.0967847483639495,0.5492,0.0825,32.3547524919182,36
"948",624929.9,7958915.62,"Dec",0.349785365853659,0.104917309251085,0.5629,0.1088,29.9947680758548,41
"949",625121.77,7958298.13,"Jan",0.531888095238095,0.149099549658872,0.9407,0.1803,28.0321276211548,42
"950",625121.77,7958298.13,"Feb",0.544955813953488,0.0953266596956301,0.7914,0.3663,17.4925484332508,43
"951",625121.77,7958298.13,"Mar",0.454043181818182,0.11103784688476,0.619,0.1844,24.455349475818,44
"952",625121.77,7958298.13,"Apr",0.373886046511628,0.130737400524496,0.566,0.1071,34.9671783005227,43
"953",625121.77,7958298.13,"May",0.378454545454545,0.0954039550019869,0.5894,0.1375,25.2088278890669,44
"954",625121.77,7958298.13,"Jun",0.326895454545455,0.0919117649542097,0.4982,0.1603,28.1165625511717,44
"955",625121.77,7958298.13,"Jul",0.286077272727273,0.0958600769620998,0.4426,0.1173,33.5084559665411,44
"956",625121.77,7958298.13,"Aug",0.259442857142857,0.0873235590898896,0.451,0.0853,33.6581087841654,42
"957",625121.77,7958298.13,"Sep",0.277111904761905,0.0863512176037446,0.4488,0.0914,31.1611360320076,42
"958",625121.77,7958298.13,"Oct",0.313862962962963,0.102771169064496,0.5172,0.1133,32.7439619171069,27
"959",625121.77,7958298.13,"Nov",0.383083333333333,0.107842235299004,0.607,0.117,28.1511164582999,36
"960",625121.77,7958298.13,"Dec",0.4428875,0.107226795798343,0.6212,0.1788,24.2108426628303,40
"961",625160.24,7959665.12,"Jan",0.5776,0.165493261228955,0.9635,0.2932,28.651880406675,42
"962",625160.24,7959665.12,"Feb",0.571039534883721,0.136335828605995,0.7825,0.2606,23.8750244558386,43
"963",625160.24,7959665.12,"Mar",0.449265909090909,0.169349069721193,0.7204,0.1659,37.694618330572,44
"964",625160.24,7959665.12,"Apr",0.391760465116279,0.17122957596599,0.6361,0.0586,43.7077222468498,43
"965",625160.24,7959665.12,"May",0.354388636363636,0.144279983326846,0.5726,0.1019,40.7123616624098,44
"966",625160.24,7959665.12,"Jun",0.315936363636364,0.145314481889915,0.5898,0.0735,45.9948580205757,44
"967",625160.24,7959665.12,"Jul",0.26926976744186,0.126010667603757,0.5473,0.0566,46.7971836574505,43
"968",625160.24,7959665.12,"Aug",0.2232,0.112747064209251,0.4225,0.054,50.5139176564743,42
"969",625160.24,7959665.12,"Sep",0.177854761904762,0.0755968195304052,0.3419,0.0615,42.504804887308,42
"970",625160.24,7959665.12,"Oct",0.216751851851852,0.125207124921284,0.5233,0.0546,57.7651927084169,27
"971",625160.24,7959665.12,"Nov",0.272983333333333,0.146618764147022,0.6318,0.0609,53.7097859992753,36
"972",625160.24,7959665.12,"Dec",0.361148780487805,0.134071022450698,0.7796,0.1631,37.1234875193564,41
"973",625169.34,7959166.01,"Jan",0.5755,0.218710450083232,0.9906,0.2053,38.0035534462609,42
"974",625169.34,7959166.01,"Feb",0.606602325581395,0.169840840744914,0.909,0.2414,27.9987124319265,43
"975",625169.34,7959166.01,"Mar",0.439831818181818,0.211869668991288,0.9028,0.1058,48.1706098178883,44
"976",625169.34,7959166.01,"Apr",0.367458139534884,0.202126379881685,0.6026,0.0422,55.006641065981,43
"977",625169.34,7959166.01,"May",0.340229545454545,0.186453722146044,0.599,0.0474,54.8023311429178,44
"978",625169.34,7959166.01,"Jun",0.311429545454545,0.182287525985793,0.5524,0.0373,58.5325087636551,44
"979",625169.34,7959166.01,"Jul",0.260137209302326,0.166542405615558,0.5357,0.0218,64.0209857183507,43
"980",625169.34,7959166.01,"Aug",0.203919047619048,0.126203500469591,0.4023,0.0235,61.8890201494856,42
"981",625169.34,7959166.01,"Sep",0.168430952380952,0.1064303058071,0.3951,0.0379,63.1892798221427,42
"982",625169.34,7959166.01,"Oct",0.1795,0.115892406998906,0.552,0.0405,64.5640150411731,27
"983",625169.34,7959166.01,"Nov",0.218558333333333,0.15687440722711,0.7231,0.0392,71.7769049729409,36
"984",625169.34,7959166.01,"Dec",0.351673170731707,0.184539483613115,0.8974,0.0523,52.4747120257009,41
"985",625174,7958923.75,"Jan",0.545809523809524,0.194726078789522,0.9468,0.2239,35.6765630307099,42
"986",625174,7958923.75,"Feb",0.58626511627907,0.152762607435011,0.9341,0.2853,26.0569157524791,43
"987",625174,7958923.75,"Mar",0.436138636363636,0.179297641608777,0.7792,0.1384,41.1102403363514,44
"988",625174,7958923.75,"Apr",0.378020930232558,0.167606728695109,0.6253,0.0919,44.3379493807387,43
"989",625174,7958923.75,"May",0.340022727272727,0.147378526825088,0.5567,0.0633,43.3437282287539,44
"990",625174,7958923.75,"Jun",0.312411363636364,0.13950346368278,0.5093,0.0544,44.6537738125163,44
"991",625174,7958923.75,"Jul",0.268613953488372,0.129597824021627,0.4719,0.0527,48.2468696575873,43
"992",625174,7958923.75,"Aug",0.219497619047619,0.104030679077447,0.3879,0.0425,47.394900923676,42
"993",625174,7958923.75,"Sep",0.196602380952381,0.0964817295685264,0.4079,0.0634,49.0745478773704,42
"994",625174,7958923.75,"Oct",0.225551851851852,0.137869434807469,0.5339,0.0534,61.1253836647839,27
"995",625174,7958923.75,"Nov",0.253427777777778,0.124655969110671,0.5679,0.0619,49.1879659774225,36
"996",625174,7958923.75,"Dec",0.346726829268293,0.124946496598325,0.6222,0.1412,36.036004730872,41
"997",625179.08,7958679.47,"Jan",0.484847619047619,0.121687657425897,0.7525,0.1721,25.0981241621702,42
"998",625179.08,7958679.47,"Feb",0.486167441860465,0.0762297146191638,0.693,0.3275,15.6797243203798,43
"999",625179.08,7958679.47,"Mar",0.435409090909091,0.0868160654358339,0.5991,0.2147,19.9389648145771,44
"1000",625179.08,7958679.47,"Apr",0.40543488372093,0.0479885595677857,0.4791,0.2707,11.8363173704652,43
"1001",625179.08,7958679.47,"May",0.363640909090909,0.0781984872219757,0.495,0.1633,21.5043151821035,44
"1002",625179.08,7958679.47,"Jun",0.344634090909091,0.0716994176071246,0.4575,0.1704,20.8045052705009,44
"1003",625179.08,7958679.47,"Jul",0.327062790697674,0.0609690320426448,0.4365,0.1345,18.6413843997933,43
"1004",625179.08,7958679.47,"Aug",0.297921428571429,0.0738855394800016,0.3963,0.1015,24.800344115659,42
"1005",625179.08,7958679.47,"Sep",0.31295,0.0682810985166037,0.4515,0.1528,21.8185328380264,42
"1006",625179.08,7958679.47,"Oct",0.335985185185185,0.0877886829209941,0.5126,0.1628,26.1287362633586,27
"1007",625179.08,7958679.47,"Nov",0.383777777777778,0.0820233420126286,0.526,0.2279,21.37261372651,36
"1008",625179.08,7958679.47,"Dec",0.4109925,0.11083316496035,0.6366,0.2038,26.9671989051747,40
"1009",625363.46,7958255.29,"Jan",0.531888095238095,0.149099549658872,0.9407,0.1803,28.0321276211548,42
"1010",625363.46,7958255.29,"Feb",0.544955813953488,0.0953266596956301,0.7914,0.3663,17.4925484332508,43
"1011",625363.46,7958255.29,"Mar",0.454043181818182,0.11103784688476,0.619,0.1844,24.455349475818,44
"1012",625363.46,7958255.29,"Apr",0.373886046511628,0.130737400524496,0.566,0.1071,34.9671783005227,43
"1013",625363.46,7958255.29,"May",0.378454545454545,0.0954039550019869,0.5894,0.1375,25.2088278890669,44
"1014",625363.46,7958255.29,"Jun",0.326895454545455,0.0919117649542097,0.4982,0.1603,28.1165625511717,44
"1015",625363.46,7958255.29,"Jul",0.286077272727273,0.0958600769620998,0.4426,0.1173,33.5084559665411,44
"1016",625363.46,7958255.29,"Aug",0.259442857142857,0.0873235590898896,0.451,0.0853,33.6581087841654,42
"1017",625363.46,7958255.29,"Sep",0.277111904761905,0.0863512176037446,0.4488,0.0914,31.1611360320076,42
"1018",625363.46,7958255.29,"Oct",0.313862962962963,0.102771169064496,0.5172,0.1133,32.7439619171069,27
"1019",625363.46,7958255.29,"Nov",0.383083333333333,0.107842235299004,0.607,0.117,28.1511164582999,36
"1020",625363.46,7958255.29,"Dec",0.4428875,0.107226795798343,0.6212,0.1788,24.2108426628303,40
